nohup: ignoring input
BEFORE 0
2 false
3 false
4 false
sardine 0.7761194029850746
0 false
1 false
2 false
3 false
4 false
scallop 0.7779850746268657
0 false
1 false
2 false
3 false
4 false
scorpion 0.7798507462686567
0 false
1 false
2 false
3 false
4 false
sea bass 0.7817164179104478
0 false
1 false
2 false
3 false
4 false
sea horse 0.7835820895522388
0 false
1 false
2 false
3 false
4 false
sea lion 0.7854477611940298
0 true
1 false
2 false
3 false
4 false
sea turtle 0.7873134328358209
0 false
1 false
2 false
3 true
4 false
sea urchin 0.789179104477612
0 false
1 false
2 false
3 false
4 false
seagull 0.7910447761194029
0 false
1 true
2 false
3 false
4 false
seahorse 0.792910447761194
0 false
1 false
2 false
3 false
4 false
seal 0.7947761194029851
0 true
1 false
2 false
3 false
4 false
sealion 0.7966417910447762
0 true
1 false
2 false
3 false
4 false
seamonkey 0.7985074626865671
0 false
1 false
2 false
3 false
4 false
shark 0.8003731343283582
0 false
1 false
2 false
3 false
4 false
sheep 0.8022388059701493
0 true
1 false
2 false
3 false
4 false
shellfish 0.8041044776119403
0 false
1 false
2 false
3 false
4 false
shetland pony 0.8059701492537313
0 true
1 false
2 false
3 false
4 false
shihtzu 0.8078358208955224
0 true
1 false
2 false
3 false
4 false
shrew 0.8097014925373134
0 true
1 false
2 false
3 false
4 false
shrimp 0.8115671641791045
0 false
1 false
2 false
3 false
4 false
siamese fighting fish 0.8134328358208955
0 false
1 false
2 false
3 false
4 false
siamesecat 0.8152985074626866
0 true
1 false
2 false
3 false
4 false
siberianhusky 0.8171641791044776
0 true
1 false
2 false
3 false
4 false
silverfish 0.8190298507462687
0 false
1 false
2 true
3 false
4 false
skate 0.8208955223880597
0 false
1 false
2 false
3 false
4 false
skunk 0.8227611940298507
0 true
1 false
2 false
3 false
4 false
sloth 0.8246268656716418
0 true
1 false
2 false
3 false
4 false
slug 0.8264925373134329
0 false
1 false
2 false
3 false
4 false
snail 0.8283582089552238
0 false
1 false
2 false
3 false
4 false
snake 0.8302238805970149
0 false
1 false
2 false
3 true
4 false
snow leopard 0.832089552238806
0 true
1 false
2 false
3 false
4 false
snowfox 0.8339552238805971
0 true
1 false
2 false
3 false
4 false
snowleopard 0.835820895522388
0 true
1 false
2 false
3 false
4 false
snowlion 0.8376865671641791
0 true
1 false
2 false
3 false
4 false
snowmonkey 0.8395522388059702
0 true
1 false
2 false
3 false
4 false
sparrow 0.8414179104477612
0 false
1 true
2 false
3 false
4 false
sperm whale 0.8432835820895522
0 true
1 false
2 false
3 false
4 false
spider 0.8451492537313433
0 false
1 false
2 false
3 false
4 false
spider monkey 0.8470149253731343
0 true
1 false
2 false
3 false
4 false
spidermonkey 0.8488805970149254
0 true
1 false
2 false
3 false
4 false
sponge 0.8507462686567164
0 false
1 false
2 false
3 false
4 false
spoonbill 0.8526119402985075
0 false
1 true
2 false
3 false
4 false
springbok 0.8544776119402985
0 true
1 false
2 false
3 false
4 false
squid 0.8563432835820896
0 false
1 false
2 false
3 false
4 false
squirrel 0.8582089552238806
0 true
1 false
2 false
3 false
4 false
squirrel monkey 0.8600746268656716
0 true
1 false
2 false
3 false
4 false
st bernard 0.8619402985074627
0 true
1 false
2 false
3 false
4 false
stag 0.8638059701492538
0 true
1 false
2 false
3 false
4 false
stallion 0.8656716417910447
0 true
1 false
2 false
3 false
4 false
starfish 0.8675373134328358
0 false
1 false
2 false
3 false
4 false
starling 0.8694029850746269
0 false
1 true
2 false
3 false
4 false
stick insect 0.871268656716418
0 false
1 false
2 true
3 false
4 false
stickinsect 0.8731343283582089
0 false
1 false
2 true
3 false
4 false
stingray 0.875
0 false
1 false
2 false
3 false
4 false
stork 0.8768656716417911
0 false
1 true
2 false
3 false
4 false
stringer 0.878731343283582
0 false
1 false
2 false
3 false
4 false
suckermouth catfish 0.8805970149253731
0 false
1 false
2 false
3 false
4 false
sugarglider 0.8824626865671642
0 true
1 false
2 false
3 false
4 false
sunfish 0.8843283582089553
0 false
1 false
2 false
3 false
4 false
swallow 0.8861940298507462
0 false
1 true
2 false
3 false
4 false
swan 0.8880597014925373
0 false
1 true
2 false
3 false
4 false
swordfish 0.8899253731343284
0 false
1 false
2 false
3 false
4 false
tadpole 0.8917910447761194
0 false
1 false
2 false
3 false
4 true
tapir 0.8936567164179104
0 true
1 false
2 false
3 false
4 false
tarantula 0.8955223880597015
0 false
1 false
2 false
3 false
4 false
tasmanian devil 0.8973880597014925
0 true
1 false
2 false
3 false
4 false
tern 0.8992537313432836
0 false
1 true
2 false
3 false
4 false
terrier 0.9011194029850746
0 true
1 false
2 false
3 false
4 false
tetra 0.9029850746268657
0 false
1 false
2 false
3 false
4 false
tetra fish 0.9048507462686567
0 false
1 false
2 false
3 false
4 false
tick 0.9067164179104478
0 false
1 false
2 false
3 false
4 false
tiger 0.9085820895522388
0 true
1 false
2 false
3 false
4 false
tilapia 0.9104477611940298
0 false
1 false
2 false
3 false
4 false
tit 0.9123134328358209
0 false
1 false
2 false
3 false
4 false
toad 0.914179104477612
0 false
1 false
2 false
3 false
4 true
tortoise 0.9160447761194029
0 false
1 false
2 false
3 true
4 false
toucan 0.917910447761194
0 false
1 true
2 false
3 false
4 false
tree frog 0.9197761194029851
0 false
1 false
2 false
3 false
4 true
treefrog 0.9216417910447762
0 false
1 false
2 false
3 false
4 true
trout 0.9235074626865671
0 false
1 false
2 false
3 false
4 false
tuna 0.9253731343283582
0 false
1 false
2 false
3 false
4 false
turkey 0.9272388059701493
0 false
1 true
2 false
3 false
4 false
turtle 0.9291044776119403
0 false
1 false
2 false
3 true
4 false
tyrannosaurus 0.9309701492537313
0 false
1 false
2 false
3 true
4 false
unicorn 0.9328358208955224
0 false
1 false
2 false
3 false
4 false
urchin 0.9347014925373134
0 false
1 false
2 false
3 false
4 false
viper 0.9365671641791045
0 false
1 false
2 false
3 true
4 false
vole 0.9384328358208955
0 true
1 false
2 false
3 false
4 false
vulture 0.9402985074626866
0 false
1 true
2 false
3 false
4 false
wallaby 0.9421641791044776
0 true
1 false
2 false
3 false
4 false
walrus 0.9440298507462687
0 true
1 false
2 false
3 false
4 false
warthog 0.9458955223880597
0 true
1 false
2 false
3 false
4 false
wasp 0.9477611940298507
0 false
1 false
2 true
3 false
4 false
water rat 0.9496268656716418
0 true
1 false
2 false
3 false
4 false
watersnake 0.9514925373134329
0 false
1 false
2 false
3 true
4 false
weasel 0.9533582089552238
0 true
1 false
2 false
3 false
4 false
western capercaillie 0.9552238805970149
0 false
1 true
2 false
3 false
4 false
whale 0.957089552238806
0 true
1 false
2 false
3 false
4 false
whaleshark 0.9589552238805971
0 false
1 false
2 false
3 false
4 false
whippet 0.960820895522388
0 true
1 false
2 false
3 false
4 false
white tiger 0.9626865671641791
0 true
1 false
2 false
3 false
4 false
whitetaileddeer 0.9645522388059702
0 true
1 false
2 false
3 false
4 false
wild boar 0.9664179104477612
0 true
1 false
2 false
3 false
4 false
wild cat 0.9682835820895522
0 true
1 false
2 false
3 false
4 false
wild dog 0.9701492537313433
0 true
1 false
2 false
3 false
4 false
wildcat 0.9720149253731343
0 true
1 false
2 false
3 false
4 false
wildebeest 0.9738805970149254
0 true
1 false
2 false
3 false
4 false
wolf 0.9757462686567164
0 true
1 false
2 false
3 false
4 false
wolfdog 0.9776119402985075
0 true
1 false
2 false
3 false
4 false
wolverine 0.9794776119402985
0 true
1 false
2 false
3 false
4 false
wombat 0.9813432835820896
0 true
1 false
2 false
3 false
4 false
woodchuck 0.9832089552238806
0 true
1 false
2 false
3 false
4 false
woodlice 0.9850746268656716
0 false
1 false
2 false
3 false
4 false
woodlouse 0.9869402985074627
0 false
1 false
2 false
3 false
4 false
woodpecker 0.9888059701492538
0 false
1 true
2 false
3 false
4 false
woollymammoth 0.9906716417910447
0 true
1 false
2 false
3 false
4 false
worm 0.9925373134328358
0 false
1 false
2 false
3 false
4 false
yak 0.9944029850746269
0 true
1 false
2 false
3 false
4 false
yorkshire terrier 0.996268656716418
0 true
1 false
2 false
3 false
4 false
zebra 0.9981343283582089
0 true
1 false
2 false
3 false
4 false
AFTER 536
