Unnamed: 0,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
1418,1,mistralai/Mistral-7B-Instruct-v0.2,1.0,2,flamingo,52,flamingo,flamingo,,,8,1,emu,emu,17,9,0.788060784339905,1,1,1,,5
1419,1,mistralai/Mistral-7B-Instruct-v0.2,1.0,2,gorilla,52,gorilla,gorilla,,,7,1,flamingo,flamingo,18,4,0.783601224422455,1,1,1,,6
2944,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,lion,111,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
2945,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,tiger,111,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
2946,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,giraffe,111,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
2947,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,zebra,111,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
2948,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,rhino,111,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
2949,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,cheetah,111,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
2950,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,leopard,111,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
2951,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,buffalo,111,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
2952,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,hippo,111,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
2953,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,gazelle,111,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.827364206314087,0,0,0,,1
2954,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,antelope,111,antelope,antelope,,,8,1,gazelle,gazelle,11,15,0.858884513378143,1,0,0,,1
2955,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,wildebeest,111,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.846539437770844,1,0,0,,1
2956,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,hyena,111,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.859709024429321,0,0,0,,1
2957,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,crocodile,111,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.836341023445129,1,0,0,,1
2958,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,monkey,111,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.82018107175827,1,0,0,,1
2959,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,gorilla,111,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.854368686676025,0,0,0,,1
2960,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,chimpanzee,111,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
2961,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,baboon,111,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.845764219760895,0,0,0,,1
2962,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,1,okapi,111,okapi,okapi,,,5,1,baboon,baboon,19,13,0.763300001621246,1,1,1,,2
2972,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,lion,112,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
2973,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,tiger,112,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
2974,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,giraffe,112,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
2975,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,zebra,112,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
2976,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,rhino,112,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
2977,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,cheetah,112,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
2978,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,leopard,112,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
2979,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,buffalo,112,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
2980,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,hippo,112,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
2981,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,gazelle,112,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.827364206314087,0,0,0,,1
2982,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,antelope,112,antelope,antelope,,,8,1,gazelle,gazelle,11,15,0.858884513378143,1,0,0,,1
2983,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,wildebeest,112,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.846539437770844,1,0,0,,1
2984,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,hyena,112,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.859709024429321,0,0,0,,1
2985,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,crocodile,112,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.836341023445129,1,0,0,,1
2986,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,monkey,112,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.82018107175827,1,0,0,,1
2987,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,gorilla,112,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.854368686676025,0,0,0,,1
2988,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,chimpanzee,112,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
2989,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,baboon,112,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.845764219760895,0,0,0,,1
2990,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.0,2,okapi,112,okapi,okapi,,,5,1,baboon,baboon,19,13,0.763300001621246,1,1,1,,2
3084,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,lion,116,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3085,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,tiger,116,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3086,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,giraffe,116,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3087,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,zebra,116,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3088,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,rhino,116,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3089,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,cheetah,116,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3090,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,leopard,116,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
3091,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,buffalo,116,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
3092,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,hippo,116,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
3093,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,antelope,116,antelope,antelope,,,8,1,hippo,hippo,10,15,0.804542779922485,1,0,0,,1
3094,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,gazelle,116,gazelle,gazelle,,,7,1,antelope,antelope,11,9,0.858884513378143,1,0,0,,1
3095,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,wildebeest,116,wildebeest,wildebeest,,,10,1,gazelle,gazelle,12,9,0.849631190299988,0,0,0,,1
3096,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,hyena,116,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.859709024429321,0,0,0,,1
3097,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,crocodile,116,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.836341023445129,1,0,0,,1
3098,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,monkey,116,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.82018107175827,1,0,0,,1
3099,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,gorilla,116,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.854368686676025,0,0,0,,1
3100,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,chimpanzee,116,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3101,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,baboon,116,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.845764219760895,0,0,0,,1
3102,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,1,okapi,116,okapi,okapi,,,5,1,baboon,baboon,19,13,0.763300001621246,1,1,1,,2
3112,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,lion,117,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3113,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,tiger,117,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3114,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,giraffe,117,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3115,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,zebra,117,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3116,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,rhino,117,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3117,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,cheetah,117,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3118,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,leopard,117,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
3119,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,buffalo,117,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
3120,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,hippo,117,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
3121,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,gazelle,117,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.827364206314087,0,0,0,,1
3122,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,antelope,117,antelope,antelope,,,8,1,gazelle,gazelle,11,15,0.858884513378143,1,0,0,,1
3123,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,wildebeest,117,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.846539437770844,1,0,0,,1
3124,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,hyena,117,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.859709024429321,0,0,0,,1
3125,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,crocodile,117,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.836341023445129,1,0,0,,1
3126,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,monkey,117,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.82018107175827,1,0,0,,1
3127,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,gorilla,117,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.854368686676025,0,0,0,,1
3128,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,chimpanzee,117,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3129,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,baboon,117,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.845764219760895,0,0,0,,1
3130,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.1,2,okapi,117,okapi,okapi,,,5,1,baboon,baboon,19,13,0.763300001621246,1,1,1,,2
3223,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,lion,121,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3224,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,tiger,121,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3225,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,giraffe,121,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3226,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,zebra,121,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3227,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,rhino,121,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3228,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,cheetah,121,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3229,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,leopard,121,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
3230,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,buffalo,121,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
3231,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,hippo,121,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
3232,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,hyena,121,hyena,hyena,,,5,1,hippo,hippo,10,9,0.804745674133301,0,0,0,,1
3233,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,antelope,121,antelope,antelope,,,8,1,hyena,hyena,11,15,0.851922869682312,1,0,0,,1
3234,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,wildebeest,121,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.846539437770844,1,0,0,,1
3235,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,crocodile,121,crocodile,crocodile,,,9,1,wildebeest,wildebeest,13,7,0.80129337310791,1,0,0,,1
3236,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,monkey,121,monkey,monkey,,,6,1,crocodile,crocodile,14,4,0.82018107175827,1,0,0,,1
3237,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,gorilla,121,gorilla,gorilla,,,7,1,monkey,monkey,15,4,0.854368686676025,0,0,0,,1
3238,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,chimpanzee,121,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,16,4,0.84937983751297,0,0,0,,1
3239,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,baboon,121,baboon,baboon,,,6,1,chimpanzee,chimpanzee,17,4,0.845764219760895,0,0,0,,1
3240,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,okapi,121,okapi,okapi,,,5,1,baboon,baboon,18,13,0.763300001621246,1,1,1,,2
3241,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,1,aardvark,121,aardvark,aardvark,,,8,1,okapi,okapi,19,3,0.754651427268982,1,1,1,,3
3251,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,lion,122,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3252,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,tiger,122,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3253,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,giraffe,122,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3254,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,zebra,122,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3255,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,rhino,122,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3256,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,cheetah,122,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3257,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,leopard,122,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
3258,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,buffalo,122,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
3259,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,antelope,122,antelope,antelope,,,8,1,buffalo,buffalo,9,15,0.806545615196228,1,0,0,,1
3260,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,gazelle,122,gazelle,gazelle,,,7,1,antelope,antelope,10,9,0.858884513378143,1,0,0,,1
3261,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,wildebeest,122,wildebeest,wildebeest,,,10,1,gazelle,gazelle,11,9,0.849631190299988,0,0,0,,1
3262,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,hippopotamus,122,hippopotamus,hippopotamus,,,12,1,wildebeest,wildebeest,12,9,0.803326725959778,0,0,0,,1
3263,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,crocodile,122,crocodile,crocodile,,,9,1,hippopotamus,hippopotamus,13,7,0.820300340652466,1,0,0,,1
3264,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,monkey,122,monkey,monkey,,,6,1,crocodile,crocodile,14,4,0.82018107175827,1,0,0,,1
3265,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,gorilla,122,gorilla,gorilla,,,7,1,monkey,monkey,15,4,0.854368686676025,0,0,0,,1
3266,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,chimpanzee,122,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,16,4,0.84937983751297,0,0,0,,1
3267,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,baboon,122,baboon,baboon,,,6,1,chimpanzee,chimpanzee,17,4,0.845764219760895,0,0,0,,1
3268,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,hyena,122,hyena,hyena,,,5,1,baboon,baboon,18,9,0.863209784030914,1,0,0,,1
3269,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,2,jackal,122,jackal,jackal,,,6,1,hyena,hyena,19,9,0.820753335952759,0,0,0,,1
3364,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,lion,126,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3365,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,tiger,126,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3366,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,giraffe,126,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3367,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,zebra,126,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3368,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,rhino,126,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3369,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,cheetah,126,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3370,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,leopard,126,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
3371,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,buffalo,126,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.777705550193787,1,1,1,,1
3372,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,hippo,126,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.788976430892944,0,1,0,,1
3373,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,gazelle,126,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.827364206314087,0,0,0,,1
3374,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,hyena,126,hyena,hyena,,,5,1,gazelle,gazelle,11,9,0.846497535705566,0,0,0,,1
3375,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,antelope,126,antelope,antelope,,,8,1,hyena,hyena,12,15,0.851922869682312,1,0,0,,1
3376,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,wildebeest,126,wildebeest,wildebeest,,,10,1,antelope,antelope,13,9,0.846539437770844,1,0,0,,1
3377,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,crocodile,126,crocodile,crocodile,,,9,1,wildebeest,wildebeest,14,7,0.80129337310791,1,0,0,,1
3378,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,monkey,126,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.82018107175827,1,0,0,,1
3379,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,gorilla,126,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.854368686676025,0,0,0,,1
3380,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,chimpanzee,126,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3381,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,baboon,126,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.845764219760895,0,0,0,,1
3382,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,okapi,126,okapi,okapi,,,5,1,baboon,baboon,19,13,0.763300001621246,1,1,1,,2
3392,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,tiger,127,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
3393,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,elephant,127,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
3394,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,giraffe,127,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.850128412246704,1,0,0,,0
3395,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,zebra,127,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
3396,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,rhino,127,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
3397,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,cheetah,127,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3398,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,hippo,127,hippo,hippo,,,5,1,cheetah,cheetah,7,9,0.776253342628479,1,1,1,,1
3399,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,gorilla,127,gorilla,gorilla,,,7,1,hippo,hippo,8,4,0.819800734519959,1,0,0,,1
3400,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,chimpanzee,127,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,9,4,0.84937983751297,0,0,0,,1
3401,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,leopard,127,leopard,leopard,,,7,1,chimpanzee,chimpanzee,10,1,0.797835946083069,1,1,1,,2
3402,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,monkey,127,monkey,monkey,,,6,1,leopard,leopard,11,4,0.814814329147339,1,0,0,,2
3403,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,buffalo,127,buffalo,buffalo,,,7,1,monkey,monkey,12,9,0.815639972686768,1,0,0,,2
3404,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,antelope,127,antelope,antelope,,,8,1,buffalo,buffalo,13,15,0.806545615196228,1,0,0,,2
3405,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,wildebeest,127,wildebeest,wildebeest,,,10,1,antelope,antelope,14,9,0.846539437770844,1,0,0,,2
3406,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,hyena,127,hyena,hyena,,,5,1,wildebeest,wildebeest,15,9,0.859709024429321,0,0,0,,2
3407,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,crocodile,127,crocodile,crocodile,,,9,1,hyena,hyena,16,7,0.836341023445129,1,0,0,,2
3408,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,vulture,127,vulture,vulture,,,7,1,crocodile,crocodile,17,8,0.759386897087097,1,1,1,,3
3409,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,eagle,127,eagle,eagle,,,5,1,vulture,vulture,18,10,0.773842692375183,1,1,1,,4
3410,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,ostrich,127,ostrich,ostrich,,,7,1,eagle,eagle,19,10,0.805865526199341,0,0,0,,4
3504,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,lion,131,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
3505,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,tiger,131,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
3506,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,giraffe,131,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
3507,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,zebra,131,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
